air04,-randomSeed 1417466632 dualize 3 crash off dualp partial perturb off presolve on scal auto spars on passp -81 sprint 4848 subs 1760 duals solve
air04,-randomSeed 1214700210 dualize 2 crash off dualp pesteep psi -0.1 perturb off presolve on scal geo spars on passp -84 sprint 1317 subs 6624 duals solve
air05,-randomSeed 1554221762 dualize 2 crash off dualp pesteep psi -0.1 perturb off presolve on scal geo spars on passp -84 sprint 1317 subs 6624 duals solve
air03,-randomSeed 592524708 dualize 2 crash off dualp pesteep psi -0.1 perturb off presolve on scal geo spars on passp -84 sprint 1317 subs 6624 duals solve
air03,-randomSeed 1000934052 dualize 2 crash off dualp pesteep psi -0.1 perturb off presolve on scal geo spars on passp -84 sprint 1317 subs 6624 duals solve
air04,-randomSeed 1417466632 dualize 2 crash off dualp pesteep psi -0.1 perturb off presolve on scal geo spars on passp -84 sprint 1317 subs 6624 duals solve
air04,-randomSeed 1214700210 dualize 1 crash off dualp partial perturb off presolve on scal auto spars on passp -101 sprint 2324 subs 8382 duals solve
air05,-randomSeed 1554221762 dualize 1 crash off dualp partial perturb off presolve on scal auto spars on passp -101 sprint 2324 subs 8382 duals solve
air03,-randomSeed 592524708 dualize 1 crash off dualp partial perturb off presolve on scal auto spars on passp -101 sprint 2324 subs 8382 duals solve
air03,-randomSeed 1000934052 dualize 1 crash off dualp partial perturb off presolve on scal auto spars on passp -101 sprint 2324 subs 8382 duals solve
air04,-randomSeed 1417466632 dualize 1 crash off dualp partial perturb off presolve on scal auto spars on passp -101 sprint 2324 subs 8382 duals solve
air04,-randomSeed 1214700210 dualize 2 crash idiot7 dualp pedantzig perturb on presolve on scal dynamics spars on pertv -809 passp -144 subs 4567 duals solve
air05,-randomSeed 1554221762 dualize 2 crash idiot7 dualp pedantzig perturb on presolve on scal dynamics spars on pertv -809 passp -144 subs 4567 duals solve
air03,-randomSeed 592524708 dualize 2 crash idiot7 dualp pedantzig perturb on presolve on scal dynamics spars on pertv -809 passp -144 subs 4567 duals solve
air03,-randomSeed 1000934052 dualize 2 crash idiot7 dualp pedantzig perturb on presolve on scal dynamics spars on pertv -809 passp -144 subs 4567 duals solve
air04,-randomSeed 1417466632 dualize 2 crash idiot7 dualp pedantzig perturb on presolve on scal dynamics spars on pertv -809 passp -144 subs 4567 duals solve
air04,-randomSeed 1214700210 dualize 1 crash idiot2 dualp auto perturb on presolve off scal equi spars off pertv -2376 subs 8217 duals solve
air05,-randomSeed 1554221762 dualize 1 crash idiot2 dualp auto perturb on presolve off scal equi spars off pertv -2376 subs 8217 duals solve
air03,-randomSeed 592524708 dualize 1 crash idiot2 dualp auto perturb on presolve off scal equi spars off pertv -2376 subs 8217 duals solve
air03,-randomSeed 1000934052 dualize 1 crash idiot2 dualp auto perturb on presolve off scal equi spars off pertv -2376 subs 8217 duals solve
air04,-randomSeed 1417466632 dualize 1 crash idiot2 dualp auto perturb on presolve off scal equi spars off pertv -2376 subs 8217 duals solve
air04,-randomSeed 1214700210 dualize 0 crash lots dualp partial perturb on presolve off scal equi spars on pertv -2318 subs 2801 duals solve
air05,-randomSeed 1554221762 dualize 0 crash lots dualp partial perturb on presolve off scal equi spars on pertv -2318 subs 2801 duals solve
air03,-randomSeed 592524708 dualize 0 crash lots dualp partial perturb on presolve off scal equi spars on pertv -2318 subs 2801 duals solve
air03,-randomSeed 1000934052 dualize 0 crash lots dualp partial perturb on presolve off scal equi spars on pertv -2318 subs 2801 duals solve
air04,-randomSeed 1417466632 dualize 0 crash lots dualp partial perturb on presolve off scal equi spars on pertv -2318 subs 2801 duals solve
air04,-randomSeed 1214700210 dualize 4 crash idiot7 dualp partial perturb off presolve on scal geo spars off passp -120 subs 9070 duals solve
air05,-randomSeed 1554221762 dualize 4 crash idiot7 dualp partial perturb off presolve on scal geo spars off passp -120 subs 9070 duals solve
air03,-randomSeed 592524708 dualize 4 crash idiot7 dualp partial perturb off presolve on scal geo spars off passp -120 subs 9070 duals solve
air03,-randomSeed 1000934052 dualize 4 crash idiot7 dualp partial perturb off presolve on scal geo spars off passp -120 subs 9070 duals solve
air04,-randomSeed 1417466632 dualize 4 crash idiot7 dualp partial perturb off presolve on scal geo spars off passp -120 subs 9070 duals solve
air04,-randomSeed 1214700210 dualize 2 crash off dualp pedantzig perturb off presolve more scal equi spars on passp -191 sprint 1569 subs 8642 duals solve
air05,-randomSeed 1554221762 dualize 2 crash off dualp pedantzig perturb off presolve more scal equi spars on passp -191 sprint 1569 subs 8642 duals solve
air03,-randomSeed 592524708 dualize 2 crash off dualp pedantzig perturb off presolve more scal equi spars on passp -191 sprint 1569 subs 8642 duals solve
air03,-randomSeed 1000934052 dualize 2 crash off dualp pedantzig perturb off presolve more scal equi spars on passp -191 sprint 1569 subs 8642 duals solve
air04,-randomSeed 1417466632 dualize 2 crash off dualp pedantzig perturb off presolve more scal equi spars on passp -191 sprint 1569 subs 8642 duals solve
air04,-randomSeed 1214700210 dualize 3 crash idiot2 dualp partial perturb on presolve more scal equi spars off pertv -4677 passp 92 subs 104 duals solve
air05,-randomSeed 1554221762 dualize 3 crash idiot2 dualp partial perturb on presolve more scal equi spars off pertv -4677 passp 92 subs 104 duals solve
air03,-randomSeed 592524708 dualize 3 crash idiot2 dualp partial perturb on presolve more scal equi spars off pertv -4677 passp 92 subs 104 duals solve
air03,-randomSeed 1000934052 dualize 3 crash idiot2 dualp partial perturb on presolve more scal equi spars off pertv -4677 passp 92 subs 104 duals solve
air04,-randomSeed 1417466632 dualize 3 crash idiot2 dualp partial perturb on presolve more scal equi spars off pertv -4677 passp 92 subs 104 duals solve
air04,-randomSeed 1214700210 dualize 3 crash idiot7 dualp pedantzig perturb on presolve on scal geo spars on pertv -4808 passp -144 subs 551 duals solve
air05,-randomSeed 1554221762 dualize 3 crash idiot7 dualp pedantzig perturb on presolve on scal geo spars on pertv -4808 passp -144 subs 551 duals solve
air03,-randomSeed 592524708 dualize 3 crash idiot7 dualp pedantzig perturb on presolve on scal geo spars on pertv -4808 passp -144 subs 551 duals solve
air03,-randomSeed 1000934052 dualize 3 crash idiot7 dualp pedantzig perturb on presolve on scal geo spars on pertv -4808 passp -144 subs 551 duals solve
air04,-randomSeed 1417466632 dualize 3 crash idiot7 dualp pedantzig perturb on presolve on scal geo spars on pertv -4808 passp -144 subs 551 duals solve
air04,-randomSeed 1214700210 dualize 0 crash off dualp pesteep psi 1.1 perturb on presolve on scal geo spars on pertv -1166 passp -198 sprint 1958 subs 7884 duals solve
air05,-randomSeed 1554221762 dualize 0 crash off dualp pesteep psi 1.1 perturb on presolve on scal geo spars on pertv -1166 passp -198 sprint 1958 subs 7884 duals solve
air03,-randomSeed 592524708 dualize 0 crash off dualp pesteep psi 1.1 perturb on presolve on scal geo spars on pertv -1166 passp -198 sprint 1958 subs 7884 duals solve
air03,-randomSeed 1000934052 dualize 0 crash off dualp pesteep psi 1.1 perturb on presolve on scal geo spars on pertv -1166 passp -198 sprint 1958 subs 7884 duals solve
air04,-randomSeed 1417466632 dualize 0 crash off dualp pesteep psi 1.1 perturb on presolve on scal geo spars on pertv -1166 passp -198 sprint 1958 subs 7884 duals solve
air04,-randomSeed 1214700210 dualize 1 crash idiot6 dualp pesteep psi -0.7 perturb off presolve more scal auto spars on passp -112 subs 593 duals solve
air05,-randomSeed 1554221762 dualize 1 crash idiot6 dualp pesteep psi -0.7 perturb off presolve more scal auto spars on passp -112 subs 593 duals solve
air03,-randomSeed 592524708 dualize 1 crash idiot6 dualp pesteep psi -0.7 perturb off presolve more scal auto spars on passp -112 subs 593 duals solve
air03,-randomSeed 1000934052 dualize 1 crash idiot6 dualp pesteep psi -0.7 perturb off presolve more scal auto spars on passp -112 subs 593 duals solve
air04,-randomSeed 1417466632 dualize 1 crash idiot6 dualp pesteep psi -0.7 perturb off presolve more scal auto spars on passp -112 subs 593 duals solve
air04,-randomSeed 1214700210 dualize 2 crash off dualp pesteep psi -0.7 perturb off presolve on scal auto spars off passp -108 sprint 1892 subs 6297 duals solve
air05,-randomSeed 1554221762 dualize 2 crash off dualp pesteep psi -0.7 perturb off presolve on scal auto spars off passp -108 sprint 1892 subs 6297 duals solve
air03,-randomSeed 592524708 dualize 2 crash off dualp pesteep psi -0.7 perturb off presolve on scal auto spars off passp -108 sprint 1892 subs 6297 duals solve
air03,-randomSeed 1000934052 dualize 2 crash off dualp pesteep psi -0.7 perturb off presolve on scal auto spars off passp -108 sprint 1892 subs 6297 duals solve
air04,-randomSeed 1417466632 dualize 2 crash off dualp pesteep psi -0.7 perturb off presolve on scal auto spars off passp -108 sprint 1892 subs 6297 duals solve
air04,-randomSeed 1214700210 dualize 0 crash idiot6 dualp auto perturb on presolve on scal rows spars on pertv -221 passp 53 subs 216 duals solve
air05,-randomSeed 1554221762 dualize 0 crash idiot6 dualp auto perturb on presolve on scal rows spars on pertv -221 passp 53 subs 216 duals solve
air03,-randomSeed 592524708 dualize 0 crash idiot6 dualp auto perturb on presolve on scal rows spars on pertv -221 passp 53 subs 216 duals solve
air03,-randomSeed 1000934052 dualize 0 crash idiot6 dualp auto perturb on presolve on scal rows spars on pertv -221 passp 53 subs 216 duals solve
air04,-randomSeed 1417466632 dualize 0 crash idiot6 dualp auto perturb on presolve on scal rows spars on pertv -221 passp 53 subs 216 duals solve
air04,-randomSeed 1214700210 dualize 2 crash idiot7 dualp steep perturb off presolve off scal auto spars off subs 7744 duals solve
air05,-randomSeed 1554221762 dualize 2 crash idiot7 dualp steep perturb off presolve off scal auto spars off subs 7744 duals solve
air03,-randomSeed 592524708 dualize 2 crash idiot7 dualp steep perturb off presolve off scal auto spars off subs 7744 duals solve
air03,-randomSeed 1000934052 dualize 2 crash idiot7 dualp steep perturb off presolve off scal auto spars off subs 7744 duals solve
air04,-randomSeed 1417466632 dualize 2 crash idiot7 dualp steep perturb off presolve off scal auto spars off subs 7744 duals solve
air04,-randomSeed 1214700210 dualize 0 crash on dualp steep perturb on presolve on scal geo spars on pertv -346 passp 77 subs 2363 duals solve
air05,-randomSeed 1554221762 dualize 0 crash on dualp steep perturb on presolve on scal geo spars on pertv -346 passp 77 subs 2363 duals solve
air03,-randomSeed 592524708 dualize 0 crash on dualp steep perturb on presolve on scal geo spars on pertv -346 passp 77 subs 2363 duals solve
air03,-randomSeed 1000934052 dualize 0 crash on dualp steep perturb on presolve on scal geo spars on pertv -346 passp 77 subs 2363 duals solve
air04,-randomSeed 1417466632 dualize 0 crash on dualp steep perturb on presolve on scal geo spars on pertv -346 passp 77 subs 2363 duals solve
air04,-randomSeed 1214700210 dualize 0 crash idiot1 dualp steep perturb off presolve more scal geo spars on passp -121 subs 7491 duals solve
air05,-randomSeed 1554221762 dualize 0 crash idiot1 dualp steep perturb off presolve more scal geo spars on passp -121 subs 7491 duals solve
air03,-randomSeed 592524708 dualize 0 crash idiot1 dualp steep perturb off presolve more scal geo spars on passp -121 subs 7491 duals solve
air03,-randomSeed 1000934052 dualize 0 crash idiot1 dualp steep perturb off presolve more scal geo spars on passp -121 subs 7491 duals solve
air04,-randomSeed 1417466632 dualize 0 crash idiot1 dualp steep perturb off presolve more scal geo spars on passp -121 subs 7491 duals solve
air04,-randomSeed 1214700210 dualize 2 crash idiot3 dualp pesteep psi 0.4 perturb on presolve more scal off spars on pertv -4590 passp -32 subs 1943 duals solve
air05,-randomSeed 1554221762 dualize 2 crash idiot3 dualp pesteep psi 0.4 perturb on presolve more scal off spars on pertv -4590 passp -32 subs 1943 duals solve
air03,-randomSeed 592524708 dualize 2 crash idiot3 dualp pesteep psi 0.4 perturb on presolve more scal off spars on pertv -4590 passp -32 subs 1943 duals solve
air03,-randomSeed 1000934052 dualize 2 crash idiot3 dualp pesteep psi 0.4 perturb on presolve more scal off spars on pertv -4590 passp -32 subs 1943 duals solve
air04,-randomSeed 1417466632 dualize 2 crash idiot3 dualp pesteep psi 0.4 perturb on presolve more scal off spars on pertv -4590 passp -32 subs 1943 duals solve
air04,-randomSeed 1214700210 dualize 2 crash idiot7 dualp partial perturb on presolve off scal rows spars off pertv -78 subs 5348 duals solve
air05,-randomSeed 1554221762 dualize 2 crash idiot7 dualp partial perturb on presolve off scal rows spars off pertv -78 subs 5348 duals solve
air03,-randomSeed 592524708 dualize 2 crash idiot7 dualp partial perturb on presolve off scal rows spars off pertv -78 subs 5348 duals solve
air03,-randomSeed 1000934052 dualize 2 crash idiot7 dualp partial perturb on presolve off scal rows spars off pertv -78 subs 5348 duals solve
air04,-randomSeed 1417466632 dualize 2 crash idiot7 dualp partial perturb on presolve off scal rows spars off pertv -78 subs 5348 duals solve
air04,-randomSeed 1214700210 dualize 0 crash idiot5 dualp dant perturb on presolve more scal rows spars off pertv -1523 passp -120 subs 2660 duals solve
air05,-randomSeed 1554221762 dualize 0 crash idiot5 dualp dant perturb on presolve more scal rows spars off pertv -1523 passp -120 subs 2660 duals solve
air03,-randomSeed 592524708 dualize 0 crash idiot5 dualp dant perturb on presolve more scal rows spars off pertv -1523 passp -120 subs 2660 duals solve
air03,-randomSeed 1000934052 dualize 0 crash idiot5 dualp dant perturb on presolve more scal rows spars off pertv -1523 passp -120 subs 2660 duals solve
air04,-randomSeed 1417466632 dualize 0 crash idiot5 dualp dant perturb on presolve more scal rows spars off pertv -1523 passp -120 subs 2660 duals solve
air04,-randomSeed 1214700210 dualize 4 crash idiot1 dualp auto perturb on presolve on scal equi spars off pertv -4383 passp 75 subs 1226 duals solve
air05,-randomSeed 1554221762 dualize 4 crash idiot1 dualp auto perturb on presolve on scal equi spars off pertv -4383 passp 75 subs 1226 duals solve
air03,-randomSeed 592524708 dualize 4 crash idiot1 dualp auto perturb on presolve on scal equi spars off pertv -4383 passp 75 subs 1226 duals solve
air03,-randomSeed 1000934052 dualize 4 crash idiot1 dualp auto perturb on presolve on scal equi spars off pertv -4383 passp 75 subs 1226 duals solve
air04,-randomSeed 1417466632 dualize 4 crash idiot1 dualp auto perturb on presolve on scal equi spars off pertv -4383 passp 75 subs 1226 duals solve
air04,-randomSeed 1214700210 dualize 3 crash idiot2 dualp pedantzig perturb off presolve on scal rows spars off passp -66 subs 1069 duals solve
air05,-randomSeed 1554221762 dualize 3 crash idiot2 dualp pedantzig perturb off presolve on scal rows spars off passp -66 subs 1069 duals solve
air03,-randomSeed 592524708 dualize 3 crash idiot2 dualp pedantzig perturb off presolve on scal rows spars off passp -66 subs 1069 duals solve
air03,-randomSeed 1000934052 dualize 3 crash idiot2 dualp pedantzig perturb off presolve on scal rows spars off passp -66 subs 1069 duals solve
air04,-randomSeed 1417466632 dualize 3 crash idiot2 dualp pedantzig perturb off presolve on scal rows spars off passp -66 subs 1069 duals solve
air04,-randomSeed 1214700210 dualize 3 crash idiot2 dualp dant perturb off presolve on scal auto spars off passp 91 subs 2114 duals solve
air05,-randomSeed 1554221762 dualize 3 crash idiot2 dualp dant perturb off presolve on scal auto spars off passp 91 subs 2114 duals solve
air03,-randomSeed 592524708 dualize 3 crash idiot2 dualp dant perturb off presolve on scal auto spars off passp 91 subs 2114 duals solve
air03,-randomSeed 1000934052 dualize 3 crash idiot2 dualp dant perturb off presolve on scal auto spars off passp 91 subs 2114 duals solve
air04,-randomSeed 1417466632 dualize 3 crash idiot2 dualp dant perturb off presolve on scal auto spars off passp 91 subs 2114 duals solve
air04,-randomSeed 1214700210 dualize 0 crash idiot2 dualp dant perturb on presolve more scal rows spars off pertv -617 passp 16 subs 9708 duals solve
air05,-randomSeed 1554221762 dualize 0 crash idiot2 dualp dant perturb on presolve more scal rows spars off pertv -617 passp 16 subs 9708 duals solve
air03,-randomSeed 592524708 dualize 0 crash idiot2 dualp dant perturb on presolve more scal rows spars off pertv -617 passp 16 subs 9708 duals solve
air03,-randomSeed 1000934052 dualize 0 crash idiot2 dualp dant perturb on presolve more scal rows spars off pertv -617 passp 16 subs 9708 duals solve
air04,-randomSeed 1417466632 dualize 0 crash idiot2 dualp dant perturb on presolve more scal rows spars off pertv -617 passp 16 subs 9708 duals solve
air04,-randomSeed 1214700210 dualize 1 crash idiot3 dualp steep perturb off presolve more scal dynamics spars on passp -187 subs 4747 duals solve
air05,-randomSeed 1554221762 dualize 1 crash idiot3 dualp steep perturb off presolve more scal dynamics spars on passp -187 subs 4747 duals solve
air03,-randomSeed 592524708 dualize 1 crash idiot3 dualp steep perturb off presolve more scal dynamics spars on passp -187 subs 4747 duals solve
air03,-randomSeed 1000934052 dualize 1 crash idiot3 dualp steep perturb off presolve more scal dynamics spars on passp -187 subs 4747 duals solve
air04,-randomSeed 1417466632 dualize 1 crash idiot3 dualp steep perturb off presolve more scal dynamics spars on passp -187 subs 4747 duals solve
air04,-randomSeed 1214700210 dualize 0 crash on dualp pesteep psi -0.5 perturb off presolve off scal geo spars off subs 4311 duals solve
air05,-randomSeed 1554221762 dualize 0 crash on dualp pesteep psi -0.5 perturb off presolve off scal geo spars off subs 4311 duals solve
air03,-randomSeed 592524708 dualize 0 crash on dualp pesteep psi -0.5 perturb off presolve off scal geo spars off subs 4311 duals solve
air03,-randomSeed 1000934052 dualize 0 crash on dualp pesteep psi -0.5 perturb off presolve off scal geo spars off subs 4311 duals solve
air04,-randomSeed 1417466632 dualize 0 crash on dualp pesteep psi -0.5 perturb off presolve off scal geo spars off subs 4311 duals solve
air04,-randomSeed 1214700210 dualize 4 crash idiot6 dualp partial perturb on presolve off scal dynamics spars off pertv -1589 subs 5679 duals solve
air05,-randomSeed 1554221762 dualize 4 crash idiot6 dualp partial perturb on presolve off scal dynamics spars off pertv -1589 subs 5679 duals solve
air03,-randomSeed 592524708 dualize 4 crash idiot6 dualp partial perturb on presolve off scal dynamics spars off pertv -1589 subs 5679 duals solve
air03,-randomSeed 1000934052 dualize 4 crash idiot6 dualp partial perturb on presolve off scal dynamics spars off pertv -1589 subs 5679 duals solve
air04,-randomSeed 1417466632 dualize 4 crash idiot6 dualp partial perturb on presolve off scal dynamics spars off pertv -1589 subs 5679 duals solve
air04,-randomSeed 1214700210 dualize 4 crash lots dualp partial perturb off presolve on scal off spars off passp -168 subs 8588 duals solve
air05,-randomSeed 1554221762 dualize 4 crash lots dualp partial perturb off presolve on scal off spars off passp -168 subs 8588 duals solve
air03,-randomSeed 592524708 dualize 4 crash lots dualp partial perturb off presolve on scal off spars off passp -168 subs 8588 duals solve
air03,-randomSeed 1000934052 dualize 4 crash lots dualp partial perturb off presolve on scal off spars off passp -168 subs 8588 duals solve
air04,-randomSeed 1417466632 dualize 4 crash lots dualp partial perturb off presolve on scal off spars off passp -168 subs 8588 duals solve
air04,-randomSeed 1214700210 dualize 1 crash idiot7 dualp steep perturb on presolve off scal equi spars on pertv -1328 subs 2927 duals solve
air05,-randomSeed 1554221762 dualize 1 crash idiot7 dualp steep perturb on presolve off scal equi spars on pertv -1328 subs 2927 duals solve
air03,-randomSeed 592524708 dualize 1 crash idiot7 dualp steep perturb on presolve off scal equi spars on pertv -1328 subs 2927 duals solve
air03,-randomSeed 1000934052 dualize 1 crash idiot7 dualp steep perturb on presolve off scal equi spars on pertv -1328 subs 2927 duals solve
air04,-randomSeed 1417466632 dualize 1 crash idiot7 dualp steep perturb on presolve off scal equi spars on pertv -1328 subs 2927 duals solve
air04,-randomSeed 1214700210 dualize 3 crash idiot1 dualp auto perturb on presolve more scal equi spars off pertv -3342 passp -175 subs 5507 duals solve
air05,-randomSeed 1554221762 dualize 3 crash idiot1 dualp auto perturb on presolve more scal equi spars off pertv -3342 passp -175 subs 5507 duals solve
air03,-randomSeed 592524708 dualize 3 crash idiot1 dualp auto perturb on presolve more scal equi spars off pertv -3342 passp -175 subs 5507 duals solve
air03,-randomSeed 1000934052 dualize 3 crash idiot1 dualp auto perturb on presolve more scal equi spars off pertv -3342 passp -175 subs 5507 duals solve
air04,-randomSeed 1417466632 dualize 3 crash idiot1 dualp auto perturb on presolve more scal equi spars off pertv -3342 passp -175 subs 5507 duals solve
air04,-randomSeed 1214700210 dualize 2 crash idiot7 dualp steep perturb on presolve on scal auto spars off pertv -1466 passp -83 subs 9186 duals solve
air05,-randomSeed 1554221762 dualize 2 crash idiot7 dualp steep perturb on presolve on scal auto spars off pertv -1466 passp -83 subs 9186 duals solve
air03,-randomSeed 592524708 dualize 2 crash idiot7 dualp steep perturb on presolve on scal auto spars off pertv -1466 passp -83 subs 9186 duals solve
air03,-randomSeed 1000934052 dualize 2 crash idiot7 dualp steep perturb on presolve on scal auto spars off pertv -1466 passp -83 subs 9186 duals solve
air04,-randomSeed 1417466632 dualize 2 crash idiot7 dualp steep perturb on presolve on scal auto spars off pertv -1466 passp -83 subs 9186 duals solve
air04,-randomSeed 1214700210 dualize 3 crash idiot1 dualp auto perturb on presolve off scal rows spars on pertv -4658 subs 1153 duals solve
air05,-randomSeed 1554221762 dualize 3 crash idiot1 dualp auto perturb on presolve off scal rows spars on pertv -4658 subs 1153 duals solve
air03,-randomSeed 592524708 dualize 3 crash idiot1 dualp auto perturb on presolve off scal rows spars on pertv -4658 subs 1153 duals solve
air03,-randomSeed 1000934052 dualize 3 crash idiot1 dualp auto perturb on presolve off scal rows spars on pertv -4658 subs 1153 duals solve
air04,-randomSeed 1417466632 dualize 3 crash idiot1 dualp auto perturb on presolve off scal rows spars on pertv -4658 subs 1153 duals solve
air04,-randomSeed 1214700210 dualize 2 crash idiot5 dualp dant perturb off presolve off scal equi spars off subs 4796 duals solve
air05,-randomSeed 1554221762 dualize 2 crash idiot5 dualp dant perturb off presolve off scal equi spars off subs 4796 duals solve
air03,-randomSeed 592524708 dualize 2 crash idiot5 dualp dant perturb off presolve off scal equi spars off subs 4796 duals solve
air03,-randomSeed 1000934052 dualize 2 crash idiot5 dualp dant perturb off presolve off scal equi spars off subs 4796 duals solve
air04,-randomSeed 1417466632 dualize 2 crash idiot5 dualp dant perturb off presolve off scal equi spars off subs 4796 duals solve
air04,-randomSeed 1214700210 dualize 1 crash idiot7 dualp pesteep psi 0.1 perturb off presolve more scal dynamics spars off passp 38 subs 1464 duals solve
air05,-randomSeed 1554221762 dualize 1 crash idiot7 dualp pesteep psi 0.1 perturb off presolve more scal dynamics spars off passp 38 subs 1464 duals solve
air03,-randomSeed 592524708 dualize 1 crash idiot7 dualp pesteep psi 0.1 perturb off presolve more scal dynamics spars off passp 38 subs 1464 duals solve
air03,-randomSeed 1000934052 dualize 1 crash idiot7 dualp pesteep psi 0.1 perturb off presolve more scal dynamics spars off passp 38 subs 1464 duals solve
air04,-randomSeed 1417466632 dualize 1 crash idiot7 dualp pesteep psi 0.1 perturb off presolve more scal dynamics spars off passp 38 subs 1464 duals solve
air04,-randomSeed 1214700210 dualize 1 crash idiot5 dualp partial perturb off presolve more scal rows spars off passp -9 subs 9542 duals solve
air05,-randomSeed 1554221762 dualize 1 crash idiot5 dualp partial perturb off presolve more scal rows spars off passp -9 subs 9542 duals solve
air03,-randomSeed 592524708 dualize 1 crash idiot5 dualp partial perturb off presolve more scal rows spars off passp -9 subs 9542 duals solve
air03,-randomSeed 1000934052 dualize 1 crash idiot5 dualp partial perturb off presolve more scal rows spars off passp -9 subs 9542 duals solve
air04,-randomSeed 1417466632 dualize 1 crash idiot5 dualp partial perturb off presolve more scal rows spars off passp -9 subs 9542 duals solve
air04,-randomSeed 1214700210 dualize 2 crash idiot7 dualp auto perturb off presolve on scal off spars on passp -54 subs 6362 duals solve
air05,-randomSeed 1554221762 dualize 2 crash idiot7 dualp auto perturb off presolve on scal off spars on passp -54 subs 6362 duals solve
air03,-randomSeed 592524708 dualize 2 crash idiot7 dualp auto perturb off presolve on scal off spars on passp -54 subs 6362 duals solve
air03,-randomSeed 1000934052 dualize 2 crash idiot7 dualp auto perturb off presolve on scal off spars on passp -54 subs 6362 duals solve
air04,-randomSeed 1417466632 dualize 2 crash idiot7 dualp auto perturb off presolve on scal off spars on passp -54 subs 6362 duals solve
air04,-randomSeed 1214700210 dualize 4 crash idiot2 dualp pesteep psi -1.1 perturb on presolve more scal auto spars on pertv -1397 passp -153 subs 8358 duals solve
air05,-randomSeed 1554221762 dualize 4 crash idiot2 dualp pesteep psi -1.1 perturb on presolve more scal auto spars on pertv -1397 passp -153 subs 8358 duals solve
air03,-randomSeed 592524708 dualize 4 crash idiot2 dualp pesteep psi -1.1 perturb on presolve more scal auto spars on pertv -1397 passp -153 subs 8358 duals solve
air03,-randomSeed 1000934052 dualize 4 crash idiot2 dualp pesteep psi -1.1 perturb on presolve more scal auto spars on pertv -1397 passp -153 subs 8358 duals solve
air04,-randomSeed 1417466632 dualize 4 crash idiot2 dualp pesteep psi -1.1 perturb on presolve more scal auto spars on pertv -1397 passp -153 subs 8358 duals solve
air04,-randomSeed 1214700210 dualize 3 crash idiot6 dualp steep perturb off presolve more scal dynamics spars on passp -146 subs 4507 duals solve
air05,-randomSeed 1554221762 dualize 3 crash idiot6 dualp steep perturb off presolve more scal dynamics spars on passp -146 subs 4507 duals solve
air03,-randomSeed 592524708 dualize 3 crash idiot6 dualp steep perturb off presolve more scal dynamics spars on passp -146 subs 4507 duals solve
air03,-randomSeed 1000934052 dualize 3 crash idiot6 dualp steep perturb off presolve more scal dynamics spars on passp -146 subs 4507 duals solve
air04,-randomSeed 1417466632 dualize 3 crash idiot6 dualp steep perturb off presolve more scal dynamics spars on passp -146 subs 4507 duals solve
air04,-randomSeed 1214700210 dualize 0 crash on dualp auto perturb off presolve off scal dynamics spars off subs 9042 duals solve
air05,-randomSeed 1554221762 dualize 0 crash on dualp auto perturb off presolve off scal dynamics spars off subs 9042 duals solve
air03,-randomSeed 592524708 dualize 0 crash on dualp auto perturb off presolve off scal dynamics spars off subs 9042 duals solve
air03,-randomSeed 1000934052 dualize 0 crash on dualp auto perturb off presolve off scal dynamics spars off subs 9042 duals solve
air04,-randomSeed 1417466632 dualize 0 crash on dualp auto perturb off presolve off scal dynamics spars off subs 9042 duals solve
air04,-randomSeed 1214700210 dualize 4 crash on dualp pedantzig perturb off presolve off scal auto spars off subs 6300 duals solve
air05,-randomSeed 1554221762 dualize 4 crash on dualp pedantzig perturb off presolve off scal auto spars off subs 6300 duals solve
air05,-randomSeed 1234500129 dualize 3 crash idiot6 dualp dant perturb on presolve on scal rows spars off pertv -555 passp -105 subs 6639 duals solve
air05,-randomSeed 1234500129 dualize 3 crash off dualp pesteep psi -0.5 perturb on presolve on scal auto spars on pertv 50 passp 5 sprint -1 subs 3 duals solve
air03,-randomSeed 329507160 dualize 3 crash idiot6 dualp dant perturb on presolve on scal rows spars off pertv -555 passp -105 subs 6639 duals solve
air03,-randomSeed 329507160 dualize 3 crash off dualp pesteep psi -0.5 perturb on presolve on scal auto spars on pertv 50 passp 5 sprint -1 subs 3 duals solve
air04,-randomSeed 1526614988 dualize 3 crash idiot6 dualp dant perturb on presolve on scal rows spars off pertv -555 passp -105 subs 6639 duals solve
air04,-randomSeed 1526614988 dualize 3 crash off dualp pesteep psi -0.5 perturb on presolve on scal auto spars on pertv 50 passp 5 sprint -1 subs 3 duals solve
air05,-randomSeed 36852553 dualize 3 crash idiot6 dualp dant perturb on presolve on scal rows spars off pertv -555 passp -105 subs 6639 duals solve
air05,-randomSeed 36852553 dualize 3 crash off dualp pesteep psi -0.5 perturb on presolve on scal auto spars on pertv 50 passp 5 sprint -1 subs 3 duals solve
air04,-randomSeed 1983269122 dualize 3 crash idiot6 dualp dant perturb on presolve on scal rows spars off pertv -555 passp -105 subs 6639 duals solve
air04,-randomSeed 1983269122 dualize 3 crash off dualp pesteep psi -0.5 perturb on presolve on scal auto spars on pertv 50 passp 5 sprint -1 subs 3 duals solve
air05,-randomSeed 1234500129 dualize 0 crash idiot2 dualp pesteep psi -1 perturb off presolve off scal dynamics spars on subs 1210 duals solve
